"","alpha","delta","u","i","redshift","plate","MJD","fiber_ID","cam_col","fieldbin","runbin","class"
"165",-0.892178323488677,-0.748109483524435,-0.32108,0.93883,1.44734,1.06864,0.98665,-1.36263,"2","(-0.06,0.58]","(0.8,1.9]","QSO"
"166",-0.768514744930849,-0.781723589856033,-1.13497,-0.4534,-0.78874,-0.16327,0.01733,0.35481,"3","(-0.774,-0.45]","(-0.327,0.048]","STAR"
"167",0.868149344112585,-0.000510840917758049,-1.00022,-2.01082,-0.78928,-1.09237,-1.26937,-1.4764,"1","(-1.18,-0.774]","(-2.23,-0.831]","STAR"
"168",-0.808364917747472,-0.185839037549147,-0.69033,-1.11,-0.57616,-1.13878,-0.96304,0.68508,"4","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"169",-0.911040375736417,-0.490995723497555,-0.33536,1.03416,1.15579,1.36333,1.35546,1.91078,"4","(-0.774,-0.45]","(0.8,1.9]","QSO"
"170",0.668473599150438,-0.787261181728823,0.03421,-0.32015,-0.78938,-1.09203,-1.25389,-1.52777,"3","(-1.18,-0.774]","(-2.23,-0.831]","STAR"
"171",-0.680664286225459,0.29451749312237,-0.1012,-1.20812,-0.78897,-1.19162,-1.38494,0.08692,"4","(-1.18,-0.774]","(-0.327,0.048]","STAR"
"172",0.993574053831181,-0.866200870874231,0.94559,1.09459,-0.78939,0.4305,0.40937,1.21353,"6","(0.58,5.4]","(0.048,0.8]","STAR"
"173",-0.989423006881547,0.538607025869201,-0.1114,-0.63481,-0.25723,-1.02565,-1.17261,-1.08373,"1","(0.58,5.4]","(0.048,0.8]","GALAXY"
"174",0.304549401765087,0.989610902472866,1.52987,0.18623,-0.13343,0.34311,0.33085,1.64289,"4","(0.58,5.4]","(0.8,1.9]","GALAXY"
"175",-0.390000935521718,-0.736887318558622,1.23513,0.40149,0.01551,-0.0244,0.08313,-0.76447,"4","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"176",-0.555256970737688,0.999669341008115,-0.87127,-1.18772,-0.59906,-1.132,-0.5981,-0.71309,"1","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"177",0.874252798666977,-0.627922744149004,-1.396,-0.30121,1.50812,-1.24649,-1.36725,-1.55713,"2","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"178",-0.667155732941429,0.739215978262549,-0.96153,0.29757,1.09632,-1.50663,-1.83946,-1.57548,"2","(-0.45,-0.06]","(-0.327,0.048]","QSO"
"179",0.99892268543295,0.93001943539786,-0.93162,-1.64181,-0.57877,-1.61705,-1.99042,-0.48923,"3","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"180",-0.918086336371055,-0.413557367717062,0.37192,-0.14486,-0.07491,0.25132,0.25344,1.2172,"1","(0.58,5.4]","(0.048,0.8]","GALAXY"
"181",-0.986198610963379,-0.211812710652929,-0.03682,0.61829,0.13796,-0.4566,-0.17675,1.18784,"5","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"182",0.21854959918264,0.997537669895847,0.07391,0.51095,-0.55784,-0.1924,0.02342,0.50527,"1","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"183",-0.997496739717152,-0.613702411292251,0.83149,1.05798,3.67648,0.93011,0.96342,-0.34978,"4","(-0.45,-0.06]","(0.8,1.9]","QSO"
"184",-0.0396014368129138,0.779602442824198,-0.08554,1.3724,1.20685,1.36807,1.37758,-1.16447,"5","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"185",0.504954795211428,-0.263172025575833,1.35386,0.88246,0.39389,0.88574,1.37316,-0.44887,"3","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"186",-0.875184278548953,-0.47787929969985,1.52501,0.33549,-0.24055,0.46674,0.52383,-0.0085,"4","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"187",0.0223926416277252,0.365454049928497,-0.45039,0.25002,-0.79026,0.85525,0.97835,0.72545,"1","(-0.45,-0.06]","(0.8,1.9]","STAR"
"188",-0.28883362409837,-0.0292657613953434,-0.70464,0.50117,1.78559,0.83459,0.75773,-0.08556,"5","(-0.06,0.58]","(0.8,1.9]","QSO"
"189",-0.915885083311514,0.781573877843159,-1.94573,-2.06624,-0.74547,-1.40636,-1.74601,-1.38465,"2","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"190",-0.167290177321294,-0.995990600548405,1.30849,-0.4848,-0.31118,0.29603,0.28441,0.61169,"6","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"191",-0.423969608695166,0.837740369550552,-2.11798,-1.87776,-0.78978,-1.07612,-1.27159,0.14196,"5","(-1.18,-0.774]","(-2.23,-0.831]","STAR"
"192",0.981749165726701,-0.706562839199568,-0.89701,-1.5127,-0.60351,-1.52187,-1.88867,-0.58465,"2","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"193",0.995779954154465,-0.514915783153182,-0.41294,-0.94164,-0.45875,0.39764,0.47462,0.89059,"4","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"194",-0.87937191569237,0.165070993132314,1.58514,0.61293,0.08894,0.67302,0.62557,1.01903,"4","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"195",-0.971571851413789,-0.999927975649825,1.78373,0.21118,-0.07561,0.29332,0.39942,0.73279,"3","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"196",0.998369695240535,0.214798913578597,0.51367,1.0324,0.23808,1.42057,1.17354,-0.14428,"3","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"197",0.853816801319626,-0.840204298358833,0.30683,0.08425,-0.08215,-0.16903,0.20312,-0.8819,"2","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"198",0.322796728894009,0.865027485324257,-0.29431,0.4791,0.25078,0.30619,0.28385,1.05573,"1","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"199",-0.996775808166328,0.99858183244929,-0.214,1.07641,0.69515,1.15129,1.34164,-1.55346,"3","(-0.45,-0.06]","(0.048,0.8]","QSO"
"200",0.298682720245101,0.43033119245862,-0.63114,0.47257,0.25054,-1.50967,-1.87375,-0.11859,"6","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"201",0.473453290356929,0.720889925275142,-0.49071,0.70231,1.43499,2.01028,1.57443,-1.08373,"3","(-0.45,-0.06]","(0.048,0.8]","QSO"
"202",0.616311280397036,-0.848837347801238,0.76211,0.29809,-0.06964,-0.32348,-0.07888,1.79702,"3","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"203",0.999070183211818,-0.100797319361803,0.38574,-0.18968,-0.17028,-0.46168,-0.19058,0.41352,"5","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"204",-0.866689792389663,0.337514769337212,-0.34578,0.91657,1.09365,0.83459,0.75773,-0.56263,"4","(-0.06,0.58]","(0.8,1.9]","QSO"
"205",-0.542487766779879,-0.542176898810478,1.90499,0.60702,0.42189,2.0831,1.57056,1.39335,"2","(0.58,5.4]","(0.8,1.9]","GALAXY"
"206",-0.97682887098668,-0.83430752495293,-0.09415,0.97754,0.19723,-0.23305,-0.02469,-1.0397,"3","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"207",0.999997048984352,-0.924883119648117,1.50818,1.37405,0.21984,1.41651,1.35712,1.59151,"5","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
"208",0.694628113694699,-0.0226571886193704,-0.96768,-1.59484,-0.62869,-1.34438,-1.58013,-1.47273,"2","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"209",0.999265688207835,0.99409638745723,-2.48788,-3.209,-0.74363,-1.61366,-2.10156,0.69976,"4","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"210",0.458290970852073,-0.101474414960804,0.14746,1.56901,2.21292,0.94061,0.96342,-1.14612,"4","(-1.18,-0.774]","(0.8,1.9]","QSO"
"211",0.297539313906719,-0.636313471292486,0.51204,0.48057,0.03205,-0.11483,0.04609,-0.38648,"4","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"212",0.960269252064541,-0.916293916593824,1.80354,-0.27992,-0.18872,0.46539,0.52604,-0.19932,"5","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"213",-0.302411308817795,0.8072022868047,1.08331,0.10906,-0.08397,-0.31298,-0.07722,0.21169,"5","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"214",-0.224118271312912,-0.991613596736135,0.26588,0.24728,0.02011,-0.4356,-0.1585,1.6172,"3","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"215",-0.965957663872461,-0.982219995326205,1.4206,0.32366,-0.07589,0.24522,0.26561,1.51812,"5","(0.58,5.4]","(0.048,0.8]","GALAXY"
"216",-0.773030265950068,0.0842084085788651,-0.99598,0.22343,1.65612,-1.30915,-1.43747,-0.83786,"3","(-0.774,-0.45]","(-0.831,-0.327]","QSO"
"217",-0.116267482181818,-0.47661703413907,1.45583,0.98721,0.25223,1.8985,1.44283,-0.92593,"4","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"218",0.979551117640541,0.740311520481234,-0.23002,-0.72871,-0.7891,-1.36064,-1.65865,-1.61585,"2","(-0.45,-0.06]","(-0.327,0.048]","STAR"
"219",0.323955517971999,0.85304930701886,-0.0412,-0.04723,-0.07458,0.64796,0.54429,-0.7241,"1","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"220",0.417945499882993,0.292006865244937,-0.30464,0.90893,0.41486,0.52433,0.45527,0.45022,"3","(-0.06,0.58]","(-0.831,-0.327]","QSO"
"221",-0.726994479785974,0.356481716403523,0.11987,-0.16357,-0.16133,-0.19308,0.00019,1.76032,"6","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"222",0.933158083544112,-0.548959384688858,1.95129,0.38262,0.10558,-0.17411,0.01789,1.08876,"1","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"223",0.833900875265514,0.813010752773609,0.064,0.1457,0.10872,0.35327,0.39389,-0.66905,"2","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"224",-0.353475957831513,0.0875335956095735,0.36349,0.40322,0.03834,0.52636,0.45582,1.09243,"4","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"225",-0.50110187717467,-0.710216777588385,-0.35822,0.85353,1.71108,1.26307,1.0331,-1.05438,"4","(-0.774,-0.45]","(-0.327,0.048]","QSO"
"226",0.68746297582513,0.870614236747343,-0.41336,0.48731,-0.44503,-1.37791,-1.6581,-1.56814,"2","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"227",0.323888223755206,0.23910885069533,0.08536,-0.84639,-0.38159,-1.43414,-1.76316,-1.64154,"1","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"228",0.145682265001394,-0.989695738134707,-0.80326,0.39002,2.21575,-0.13922,0.0682,-0.72777,"1","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"229",0.918383102225449,0.143524495708166,0.82552,0.39579,-0.05185,-0.04641,0.06986,1.07775,"3","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"230",-0.158890334829321,-0.691167156311191,-0.71085,-1.18633,-0.53778,-1.42228,-1.59285,-0.99199,"3","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"231",0.957265368302202,-0.287840561224547,0.94219,1.03125,-0.04718,1.36604,1.35989,0.60068,"3","(-0.06,0.58]","(0.8,1.9]","QSO"
"232",-0.709697370893434,-0.949155792310513,0.84456,0.36372,-0.11596,-0.17343,0.02397,1.54748,"3","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"233",-0.511116695869736,-0.666648175285471,0.62853,0.13138,-0.10551,0.54702,0.42983,0.00251,"5","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"234",-0.895291833083088,0.345692150936125,0.7835,0.1209,-0.10557,0.10127,0.23575,-0.87456,"3","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"235",0.746109485129943,-0.997687798946892,0.02334,1.37325,2.67932,-0.16801,0.19815,1.0227,"6","(-0.774,-0.45]","(-0.831,-0.327]","QSO"
"236",-0.457169373925224,0.964805256967225,0.14403,0.19452,-0.07963,-0.37463,0.00849,1.70527,"4","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"237",-0.943965240601364,-0.753695146229472,-0.56133,0.69705,0.12592,0.66422,0.59295,-0.86355,"1","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"238",0.91551507073328,0.568920749197291,0.8712,0.29483,-0.11714,-0.08029,0.08313,1.64656,"3","(0.58,5.4]","(0.048,0.8]","GALAXY"
"239",0.86482542300259,-0.319835731268385,0.14302,-0.86689,-0.35969,0.12091,0.14838,-0.10024,"5","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"240",-0.293327655420875,-0.951409475069213,1.07194,0.15561,-0.11727,0.10906,0.24681,-1.04337,"5","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"241",-0.0769335959152763,-0.988471481409238,1.3477,0.29526,-0.07998,0.54126,0.44697,1.88509,"1","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"242",0.988270967016423,-0.33418340898838,-0.17381,0.34383,-0.55812,0.77125,0.64106,0.25939,"1","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"243",0.91977488798127,0.0195379622044753,-1.3423,-1.63304,-0.64753,-1.027,-1.1704,-0.52593,"6","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"244",-0.808467377501755,0.408343270310674,0.08947,1.22355,0.86174,1.2485,1.02701,-0.51859,"4","(-0.06,0.58]","(-0.831,-0.327]","QSO"
"245",0.347192097318333,0.22961900193922,0.52058,0.96331,0.09253,1.95812,1.47379,-0.31676,"5","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"246",0.9441224087902,-0.492030524650007,-0.22362,1.11793,1.43616,2.50887,1.84648,1.62087,"4","(-0.774,-0.45]","(-2.23,-0.831]","QSO"
"247",-0.874353538789374,-0.582985495078772,0.10255,1.15526,1.24871,1.36739,1.37205,1.0961,"3","(-0.06,0.58]","(0.8,1.9]","QSO"
"248",0.027869258006758,-0.370431250990908,-1.05251,-1.67884,-0.6214,-1.52356,-1.9036,-0.75713,"1","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"249",0.421231651374331,-0.0975507910457089,-0.73967,0.48979,2.18668,0.43457,0.39555,0.31811,"2","(-0.774,-0.45]","(0.048,0.8]","QSO"
"250",0.290625258472397,-0.998552609016701,0.31212,-0.29797,-0.29499,-0.13042,0.03558,1.2649,"5","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"251",0.722296865139391,0.324930235304547,-0.46843,-1.29063,-0.52498,-1.10795,-1.25776,-0.25804,"5","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"252",-0.310135683886502,0.102322911946576,-0.21802,-0.52686,-0.7892,0.7306,0.63608,-0.70942,"6","(-0.774,-0.45]","(-2.23,-0.831]","STAR"
"253",0.897846533763482,0.957874041837817,0.04369,0.55785,-0.78897,1.87174,1.42292,0.67775,"4","(-0.774,-0.45]","(-0.831,-0.327]","STAR"
"254",0.974982103082288,-0.420608225204351,1.43965,0.36631,-0.1031,0.11617,0.22801,-1.57181,"1","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"255",-0.115444490244477,0.886344019559831,-0.68783,0.50118,1.16157,0.72518,0.80307,-0.47456,"2","(-0.774,-0.45]","(-2.23,-0.831]","QSO"
"256",0.731727437820978,0.777338350868751,1.79014,0.70972,0.38546,1.13774,1.42126,1.58417,"4","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"257",0.907516414697982,0.999905941550754,1.20884,0.96052,-0.78945,0.52636,0.45582,-0.00483,"6","(-0.06,0.58]","(-0.831,-0.327]","STAR"
"258",0.998804086905644,-0.408890319333059,-0.37672,0.89048,0.19681,0.72722,0.60512,-1.21584,"6","(-0.45,-0.06]","(-0.831,-0.327]","QSO"
"259",-0.6517025148147,0.835113543016066,-1.15222,-1.67555,-0.64873,-0.85798,-0.61081,0.28875,"1","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"260",-0.159043608250756,-0.319016133011729,0.25063,-0.37281,-0.28307,0.29671,0.26837,-1.25254,"1","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"261",-0.923625343601772,0.202578441270521,-0.12638,1.47172,0.86282,1.72982,1.45776,0.34747,"5","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"262",-0.998622326289317,0.635733105617949,-0.70935,-1.10687,-0.64826,-1.53101,-1.94452,-0.29841,"4","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"263",0.950783194687897,-0.997181057424697,0.5814,1.0072,0.20688,2.08378,1.55342,-1.59383,"5","(0.58,5.4]","(0.8,1.9]","GALAXY"
"264",-0.71306506139943,-0.366468696233598,-0.27669,0.74868,0.48558,2.10478,1.57664,0.19701,"1","(-0.06,0.58]","(0.048,0.8]","QSO"
"265",0.929998320547572,-0.0737745105476192,-0.38127,0.67704,-0.7895,-0.99889,-0.54944,0.39517,"2","(-0.774,-0.45]","(0.048,0.8]","STAR"
"266",-0.385816673340553,-0.628507675073277,-1.27132,-0.94803,-0.70599,-1.05952,-0.93152,-0.81217,"3","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"267",0.98303672069464,-0.747965267692549,-0.69804,0.06005,-0.78899,-0.67473,-0.43553,-0.2874,"6","(-1.18,-0.774]","(-2.23,-0.831]","STAR"
"268",0.242120167695326,0.980511917232606,0.40593,0.55648,-0.02212,-0.42984,-0.12643,-1.62319,"3","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"269",-0.224562315511147,-0.396411836122065,-0.28231,0.52413,-0.79006,0.68793,0.57304,-1.003,"2","(-1.18,-0.774]","(-2.23,-0.831]","STAR"
"270",0.996706098187958,-0.982787443616758,0.41407,0.5041,-0.10564,-0.23169,-0.02967,1.19518,"4","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"271",0.86083071345428,0.745006548005327,-0.15034,-0.68516,-0.41618,0.07857,0.37785,-0.70942,"3","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"272",0.907668160630475,0.895503600530293,-1.61846,-1.66175,-0.73289,-1.59909,-2.08884,-1.41034,"2","(0.58,5.4]","(0.048,0.8]","GALAXY"
"273",0.114121831998501,0.452652236988189,0.9052,-0.73333,-0.21079,-1.26715,-1.36946,-0.43052,"5","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"274",0.285475511449728,-0.956965638586737,1.45416,0.36421,0.06898,-0.21747,-0.01253,-0.48556,"2","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"275",-0.972859906404738,0.969867929359657,0.00267,1.46049,-0.7292,0.98871,0.88325,0.94931,"3","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"276",-0.686760473929047,0.713307094178201,0.94549,0.41125,-0.10603,-0.16293,0.13235,-0.36079,"4","(0.58,5.4]","(0.8,1.9]","GALAXY"
"277",-0.823560358276513,0.400316827739322,-2.08122,-1.94288,-0.7897,-0.91319,-0.8425,0.31811,"4","(-0.06,0.58]","(0.048,0.8]","STAR"
"278",-0.822639076515647,0.607121291727139,-1.07603,-1.37507,-0.78917,-0.66965,-0.43995,-1.35897,"2","(-0.45,-0.06]","(0.8,1.9]","STAR"
"279",-0.911009420912934,0.895080802256082,0.62868,0.77256,-0.02654,0.72993,0.61949,1.82638,"2","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"280",0.594257853658879,-0.678228065847674,1.82344,-0.14787,-0.09769,0.0552,0.2175,-0.64703,"2","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"281",0.136145513250273,0.992330538334898,1.54545,0.53135,0.00965,-0.36244,-0.12588,-1.21951,"4","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"282",0.88704465047249,0.904611686158586,-0.65524,-1.14789,-0.60742,-1.60011,-2.08331,-1.41034,"2","(0.58,5.4]","(0.048,0.8]","GALAXY"
"283",-0.96913312519373,-0.9439173990263,-0.56632,0.18822,-0.11291,1.13842,0.83846,1.6172,"3","(-0.06,0.58]","(-0.831,-0.327]","QSO"
"284",0.973673276153476,0.148044037417639,0.54055,0.57739,2.8588,0.71943,0.56088,-0.81217,"6","(-1.18,-0.774]","(-2.23,-0.831]","QSO"
"285",0.436190084670523,-0.570190165930018,-1.00815,-0.70422,-0.45153,-1.4277,-1.74878,-0.50391,"3","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"286",-0.492533495854734,0.725429896472699,0.78898,0.43637,-0.00242,0.25064,0.25012,-0.65437,"5","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"287",-0.371580494884859,-0.740631356928004,0.34586,0.10735,0.00666,0.00914,0.2645,0.17499,"5","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"288",-0.172087234156007,-0.86057580058195,0.87216,0.85024,0.1175,-0.46304,-0.1961,0.04288,"2","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"289",0.932013036623289,0.64154755153102,1.93929,1.05057,0.68412,1.36333,1.35546,0.11627,"6","(-0.774,-0.45]","(-0.327,0.048]","QSO"
"290",0.747361505470303,0.793785297991834,0.54432,-0.36453,-0.25438,-0.19308,0.00019,0.77316,"6","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"291",0.409707897886827,0.997055617745167,-0.87568,-0.75569,-0.78984,-1.36707,-1.64095,0.54563,"4","(-0.06,0.58]","(-0.327,0.048]","STAR"
"292",0.224811295242768,0.98014291439138,0.55173,1.47918,-0.78907,1.36096,1.35712,0.86123,"3","(0.58,5.4]","(-2.23,-0.831]","STAR"
"293",0.0286967265312231,-0.814285434853028,0.10575,0.26898,0.14224,-0.16632,0.01844,1.92913,"4","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"294",0.986849319608903,0.681415371064319,-0.13803,0.09798,-0.78939,0.85085,1.09779,0.00985,"3","(-0.774,-0.45]","(0.8,1.9]","STAR"
"295",-0.959542502411006,0.999366738620315,0.25812,-1.10145,-0.7892,0.56091,0.46522,0.71444,"4","(-1.18,-0.774]","(-0.327,0.048]","STAR"
"296",-0.572541343260959,-0.985346927175855,1.38878,0.32445,-0.14483,-0.23237,-0.02856,-0.23969,"1","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"297",-0.429053024543096,0.744615571351683,-0.76728,-1.00078,-0.58221,-1.17434,-0.57266,-1.08373,"3","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"298",-0.398092818470654,0.733129670254042,0.92124,0.39425,-0.18052,0.78243,0.63995,-1.38832,"6","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"299",-0.173400573517611,0.78986204147853,-0.52499,0.72694,1.2774,0.83493,0.75496,-0.13694,"6","(-0.774,-0.45]","(0.8,1.9]","QSO"
"300",0.68466293963101,0.989392891733533,1.262,1.26947,0.36917,1.37518,1.1564,-0.08923,"4","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"301",-0.681250063853363,0.667389183142573,-0.31606,0.70937,1.14497,0.92469,0.78206,1.69794,"2","(-0.45,-0.06]","(-0.327,0.048]","QSO"
"302",-0.814959337939849,0.908018239577382,-0.06254,1.06384,0.62197,0.72586,0.61949,1.05206,"4","(-0.45,-0.06]","(-0.327,0.048]","QSO"
"303",0.275726171723667,-0.574088743480862,-1.49039,-1.34218,-0.70425,-1.2807,-1.41314,-0.35712,"5","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"304",0.258190054492474,-0.521556214687188,-1.05243,-1.64033,-0.61705,-1.44938,-1.8096,0.21536,"4","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"305",-0.885790860297532,0.934393711902636,-0.61069,0.27654,1.03097,1.25223,1.03365,-0.23235,"5","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"306",-0.896422281322764,-0.558653530866243,0.44826,-0.60924,-0.29833,-0.86476,-0.79384,-0.34244,"5","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"307",0.857650471394228,0.359287553517829,-0.94721,-0.25068,-0.42123,-0.99415,-1.11842,-0.90025,"5","(0.58,5.4]","(0.048,0.8]","QSO"
"308",0.539973773670638,-0.981909047747446,-1.27483,-1.83139,-0.66077,0.38714,0.54263,0.5016,"5","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
"309",0.710922725185501,0.0699023545430839,0.34811,-0.18731,-0.2953,0.50332,0.43038,1.41903,"1","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"310",-0.337696568919104,0.546756017482837,-0.84324,-1.16012,-0.61896,-1.58148,-2.03299,0.25939,"6","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"311",-0.921480405524372,0.29245017261716,-0.04354,0.88041,0.27089,1.11505,1.27418,1.48142,"6","(-0.45,-0.06]","(-0.831,-0.327]","QSO"
"312",-0.261134709456376,0.875172111122222,0.23011,1.48551,-0.78958,0.50807,0.43204,-0.28006,"6","(-0.45,-0.06]","(-0.327,0.048]","STAR"
"313",-0.209384366647419,0.969297244636506,1.83814,-0.17862,-0.24195,0.10533,0.23464,-0.13694,"6","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"314",-0.317323279855753,0.965596968679882,-0.36752,-0.03364,0.32929,-0.44034,-0.00921,-1.10942,"3","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"315",0.752942038817954,0.110049009087651,0.75409,0.8647,-0.06834,0.85661,0.96785,0.65206,"2","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"316",0.998264868004041,0.890271474034426,0.2615,0.16558,-0.10348,-0.3096,-0.07612,1.59885,"5","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"317",-0.995126240011612,-0.674897227497163,-0.59873,-0.97601,-0.78913,-0.68693,-0.41784,-0.93694,"2","(-0.45,-0.06]","(-2.23,-0.831]","STAR"
"318",-0.903850578997994,0.757109575985229,0.85657,0.18225,-0.11035,0.00406,0.19649,0.72545,"5","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"319",0.196441620412322,-0.703059674493915,-0.86402,0.41442,1.11827,1.72474,1.5772,1.63188,"3","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"320",-0.954111341566994,-0.999514019625203,-1.14226,-1.52407,-0.65797,-1.4382,-1.66141,0.64839,"4","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"321",0.273391576606394,0.118071373014054,-0.25752,-1.04863,-0.42538,-0.90066,-0.82481,-1.38832,"2","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"322",0.823298281583336,0.870373557363846,0.27779,0.34974,0.07741,0.56497,0.47186,-0.91126,"5","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"323",0.946887401484265,0.362114446870242,0.90767,0.35972,0.18219,-0.30926,-0.05953,-0.02318,"1","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"324",0.779878636248944,0.989660480618379,0.73219,1.73213,0.40995,1.79316,1.4091,-1.06905,"3","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"325",-0.94898252298717,-0.959812697215825,0.23669,0.08227,-0.09155,0.68793,0.57304,-1.35897,"4","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"326",0.549251997997357,0.708997827016165,1.6477,1.19391,-0.78955,0.35531,0.36348,-0.62135,"5","(-0.06,0.58]","(0.8,1.9]","STAR"
"327",-0.707505822246365,-0.98279130151946,-0.66477,-1.05656,-0.39849,-1.39756,-1.62381,-1.0874,"3","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"328",0.0388806646726443,-0.977632202213234,1.51699,1.13979,0.37465,0.86575,0.98001,1.61353,"5","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
